CustomerID,source_run_generated_at,Recency,Frequency,Monetary,avg_basket_value,unique_products,DominantCountry,churn_probability,churn_prediction,churn_risk_tier,churn_label,segment,segment_churn_rate,anomaly_flag,anomaly_score,customer_value_tier,priority_rank,priority_score,recommended_action,action_reason,retention_offer_type,cross_sell_signal,next_best_offer
12951,2026-06-03T04:00:35+00:00,73,14,2899.4300000000003,207.1021428571429,104,United Kingdom,0.18914270138915198,0,Low,1,1,0.2273,False,,High,4324,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17723,2026-06-03T04:00:35+00:00,27,7,2897.0000000000005,413.85714285714295,6,United Kingdom,0.3064230157170987,0,Low,1,1,0.2273,False,,High,4325,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12360,2026-06-03T04:00:35+00:00,12,7,2895.86,413.69428571428574,123,Austria,0.23368105293408484,0,Low,0,1,0.2273,False,,High,4326,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17320,2026-06-03T04:00:35+00:00,0,6,2895.77,482.6283333333333,86,United Kingdom,0.20348700385592694,0,Low,1,1,0.2273,False,,High,4327,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15572,2026-06-03T04:00:35+00:00,9,7,2890.81,412.9728571428572,204,United Kingdom,0.1753291872498328,0,Low,0,1,0.2273,False,,High,4328,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17242,2026-06-03T04:00:35+00:00,8,5,2889.28,577.856,44,United Kingdom,0.23973232075350837,0,Low,1,1,0.2273,False,,High,4329,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16755,2026-06-03T04:00:35+00:00,14,7,2886.04,412.2914285714286,219,United Kingdom,0.17215533416896292,0,Low,1,1,0.2273,False,,High,4330,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14867,2026-06-03T04:00:35+00:00,85,16,2882.06,180.12875,67,United Kingdom,0.20818393507807556,0,Low,1,1,0.2273,False,,High,4331,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17655,2026-06-03T04:00:35+00:00,16,7,2870.87,410.12428571428575,63,United Kingdom,0.21538633060024265,0,Low,0,1,0.2273,False,,High,4332,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16094,2026-06-03T04:00:35+00:00,119,8,2866.43,358.30375,81,United Kingdom,0.2771140088963621,0,Low,0,1,0.2273,False,,High,4333,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15370,2026-06-03T04:00:35+00:00,41,5,2866.42,573.284,82,United Kingdom,0.2545006468440187,0,Low,0,1,0.2273,False,,High,4334,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
18219,2026-06-03T04:00:35+00:00,49,15,2860.25,190.6833333333333,78,United Kingdom,0.1771763158146944,0,Low,0,1,0.2273,False,,High,4335,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12408,2026-06-03T04:00:35+00:00,75,6,2858.91,476.485,86,Belgium,0.32123609485129256,0,Low,0,1,0.2273,False,,High,4336,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13313,2026-06-03T04:00:35+00:00,41,10,2853.12,285.312,93,United Kingdom,0.1888255115444171,0,Low,0,1,0.2273,False,,High,4337,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13880,2026-06-03T04:00:35+00:00,45,12,2852.65,237.72083333333333,101,United Kingdom,0.1804107063875136,0,Low,0,1,0.2273,False,,High,4338,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17063,2026-06-03T04:00:35+00:00,63,10,2849.26,284.92600000000004,120,United Kingdom,0.20390286942903332,0,Low,0,1,0.2273,False,,High,4339,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12726,2026-06-03T04:00:35+00:00,84,9,2845.33,316.1477777777778,52,France,0.18945770183948557,0,Low,0,1,0.2273,False,,High,4340,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16163,2026-06-03T04:00:35+00:00,132,6,2844.58,474.0966666666668,59,United Kingdom,0.3483804558980002,0,Low,1,1,0.2273,False,,High,4341,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13305,2026-06-03T04:00:35+00:00,15,12,2843.24,236.93666666666664,132,United Kingdom,0.15315033767107603,0,Low,0,1,0.2273,False,,High,4342,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16326,2026-06-03T04:00:35+00:00,17,17,2839.9,167.0529411764706,174,United Kingdom,0.14668690687110755,0,Low,0,1,0.2273,False,,High,4343,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16933,2026-06-03T04:00:35+00:00,139,8,2835.66,354.4575,193,United Kingdom,0.2701030443253173,0,Low,1,1,0.2273,False,,High,4344,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15953,2026-06-03T04:00:35+00:00,111,14,2834.31,202.45071428571427,69,United Kingdom,0.2296530773393099,0,Low,0,1,0.2273,False,,High,4345,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14758,2026-06-03T04:00:35+00:00,44,7,2824.97,403.5671428571428,91,United Kingdom,0.23738066028359084,0,Low,1,1,0.2273,False,,High,4346,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15051,2026-06-03T04:00:35+00:00,50,7,2820.8,402.9714285714286,133,United Kingdom,0.20605094702635104,0,Low,0,1,0.2273,False,,High,4347,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14507,2026-06-03T04:00:35+00:00,1,9,2815.94,312.88222222222225,180,United Kingdom,0.1604653420018221,0,Low,0,1,0.2273,False,,High,4348,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15027,2026-06-03T04:00:35+00:00,68,9,2813.82,312.6466666666667,67,United Kingdom,0.22209222488999036,0,Low,0,1,0.2273,False,,High,4349,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15312,2026-06-03T04:00:35+00:00,3,11,2800.14,254.5581818181818,111,United Kingdom,0.15781531739374732,0,Low,0,1,0.2273,False,,High,4350,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13397,2026-06-03T04:00:35+00:00,10,9,2797.05,310.78333333333336,62,United Kingdom,0.20004350751355335,0,Low,0,1,0.2273,False,,High,4351,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15491,2026-06-03T04:00:35+00:00,0,5,2789.08,557.816,108,United Kingdom,0.2083025467663642,0,Low,0,1,0.2273,False,,High,4352,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12388,2026-06-03T04:00:35+00:00,48,6,2788.79,464.79833333333335,77,Australia,0.30498973779365923,0,Low,0,1,0.2273,False,,High,4353,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16584,2026-06-03T04:00:35+00:00,154,4,2788.29,697.0725,52,United Kingdom,0.38780932524288403,0,Low,0,1,0.2273,False,,High,4354,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16905,2026-06-03T04:00:35+00:00,136,13,2782.05,214.00384615384613,106,United Kingdom,0.255433275984279,0,Low,0,1,0.2273,False,,High,4355,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13611,2026-06-03T04:00:35+00:00,70,9,2780.4500000000003,308.9388888888889,142,United Kingdom,0.20919800125155155,0,Low,0,1,0.2273,False,,High,4356,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17071,2026-06-03T04:00:35+00:00,34,10,2778.43,277.843,107,United Kingdom,0.1878891181134635,0,Low,0,1,0.2273,False,,High,4357,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15065,2026-06-03T04:00:35+00:00,64,4,2771.38,692.845,140,United Kingdom,0.27322471884176364,0,Low,0,1,0.2273,False,,High,4358,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15916,2026-06-03T04:00:35+00:00,91,10,2769.21,276.921,178,United Kingdom,0.21604393432400512,0,Low,0,1,0.2273,False,,High,4359,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17961,2026-06-03T04:00:35+00:00,23,92,2767.39,30.08032608695652,473,United Kingdom,0.05428538695727578,0,Low,0,1,0.2273,False,,High,4360,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13799,2026-06-03T04:00:35+00:00,16,9,2757.49,306.3877777777777,64,United Kingdom,0.19378565416579996,0,Low,1,1,0.2273,False,,High,4361,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14655,2026-06-03T04:00:35+00:00,122,4,2756.84,689.21,55,United Kingdom,0.3498829524453442,0,Low,0,1,0.2273,False,,High,4362,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12982,2026-06-03T04:00:35+00:00,142,8,2755.13,344.39125,139,United Kingdom,0.27729810880023215,0,Low,1,1,0.2273,False,,High,4363,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15031,2026-06-03T04:00:35+00:00,10,12,2752.31,229.35916666666665,213,United Kingdom,0.14651854568729875,0,Low,0,1,0.2273,False,,High,4364,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14978,2026-06-03T04:00:35+00:00,135,9,2741.0,304.55555555555554,159,United Kingdom,0.2855263305296609,0,Low,0,1,0.2273,False,,High,4365,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12849,2026-06-03T04:00:35+00:00,168,5,2737.17,547.434,110,United Kingdom,0.35192312563676653,0,Low,0,1,0.2273,False,,High,4366,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12865,2026-06-03T04:00:35+00:00,23,3,2728.78,909.5933333333334,131,Austria,0.31252640595739534,0,Low,0,1,0.2273,False,,High,4367,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14404,2026-06-03T04:00:35+00:00,8,12,2728.37,227.36416666666665,118,United Kingdom,0.15425643111986592,0,Low,0,1,0.2273,False,,High,4368,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12562,2026-06-03T04:00:35+00:00,26,5,2727.04,545.408,68,France,0.20286137577197239,0,Low,0,1,0.2273,False,,High,4369,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16225,2026-06-03T04:00:35+00:00,49,14,2724.73,194.62357142857144,188,United Kingdom,0.16395842580961412,0,Low,0,1,0.2273,False,,High,4370,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13538,2026-06-03T04:00:35+00:00,20,10,2723.63,272.363,104,United Kingdom,0.18799372510368553,0,Low,0,1,0.2273,False,,High,4371,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17652,2026-06-03T04:00:35+00:00,44,6,2716.01,452.66833333333335,101,United Kingdom,0.2318672899156742,0,Low,0,1,0.2273,False,,High,4372,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15696,2026-06-03T04:00:35+00:00,120,11,2714.01,246.72818181818184,116,United Kingdom,0.2493843009298388,0,Low,0,1,0.2273,False,,High,4373,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14875,2026-06-03T04:00:35+00:00,7,3,2711.4,903.8,88,United Kingdom,0.2563563085741814,0,Low,1,1,0.2273,False,,High,4374,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14309,2026-06-03T04:00:35+00:00,68,8,2710.62,338.8275,112,United Kingdom,0.220461667557502,0,Low,0,1,0.2273,False,,High,4375,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16609,2026-06-03T04:00:35+00:00,35,5,2710.04,542.008,103,United Kingdom,0.24174134930695645,0,Low,0,1,0.2273,False,,High,4376,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17293,2026-06-03T04:00:35+00:00,19,13,2706.3,208.1769230769231,109,United Kingdom,0.15762851234170086,0,Low,0,1,0.2273,False,,High,4377,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16012,2026-06-03T04:00:35+00:00,28,4,2705.62,676.405,176,United Kingdom,0.2307583807744305,0,Low,0,1,0.2273,False,,High,4378,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16059,2026-06-03T04:00:35+00:00,63,10,2699.21,269.921,207,United Kingdom,0.19342338774411624,0,Low,0,1,0.2273,False,,High,4379,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13557,2026-06-03T04:00:35+00:00,180,12,2693.68,224.47333333333336,116,United Kingdom,0.2756066034147274,0,Low,0,1,0.2273,False,,High,4380,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15241,2026-06-03T04:00:35+00:00,27,9,2689.69,298.8544444444444,112,United Kingdom,0.17236796183335115,0,Low,0,1,0.2273,False,,High,4381,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15329,2026-06-03T04:00:35+00:00,34,10,2687.63,268.76300000000003,91,United Kingdom,0.19662664225650878,0,Low,0,1,0.2273,False,,High,4382,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14064,2026-06-03T04:00:35+00:00,13,14,2685.16,191.7971428571429,116,United Kingdom,0.13954116743484196,0,Low,0,1,0.2273,False,,High,4383,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16341,2026-06-03T04:00:35+00:00,101,4,2680.41,670.1025,81,United Kingdom,0.3094735199007699,0,Low,0,1,0.2273,False,,High,4384,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17702,2026-06-03T04:00:35+00:00,8,5,2679.56,535.912,109,United Kingdom,0.209142853318414,0,Low,0,1,0.2273,False,,High,4385,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14215,2026-06-03T04:00:35+00:00,86,7,2668.88,381.2685714285714,128,United Kingdom,0.2466549996765931,0,Low,0,1,0.2273,False,,High,4386,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16918,2026-06-03T04:00:35+00:00,59,12,2667.5,222.29166666666663,245,United Kingdom,0.16831173856413406,0,Low,0,1,0.2273,False,,High,4387,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15373,2026-06-03T04:00:35+00:00,15,14,2663.14,190.2242857142857,98,United Kingdom,0.1714544306113853,0,Low,0,1,0.2273,False,,High,4388,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16057,2026-06-03T04:00:35+00:00,111,6,2651.27,441.8783333333333,128,United Kingdom,0.28779294086846785,0,Low,0,1,0.2273,False,,High,4389,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16983,2026-06-03T04:00:35+00:00,80,8,2650.81,331.35125,103,United Kingdom,0.23548574202825528,0,Low,0,1,0.2273,False,,High,4390,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13819,2026-06-03T04:00:35+00:00,201,6,2642.35,440.39166666666665,47,United Kingdom,0.39257051410773863,0,Low,1,1,0.2273,False,,High,4391,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13742,2026-06-03T04:00:35+00:00,62,10,2636.7200000000003,263.672,163,United Kingdom,0.20507500085204164,0,Low,0,1,0.2273,False,,High,4392,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16712,2026-06-03T04:00:35+00:00,8,9,2636.62,292.9577777777778,196,United Kingdom,0.16430635467141771,0,Low,0,1,0.2273,False,,High,4393,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13728,2026-06-03T04:00:35+00:00,7,15,2636.05,175.73666666666668,68,United Kingdom,0.15788659426134002,0,Low,0,1,0.2273,False,,High,4394,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15797,2026-06-03T04:00:35+00:00,13,6,2631.83,438.6383333333333,12,United Kingdom,0.27554315419606756,0,Low,1,1,0.2273,False,,High,4395,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16081,2026-06-03T04:00:35+00:00,85,6,2631.65,438.60833333333335,155,United Kingdom,0.25778223758310675,0,Low,0,1,0.2273,False,,High,4396,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14548,2026-06-03T04:00:35+00:00,50,9,2627.49,291.9433333333333,66,United Kingdom,0.22752159442819106,0,Low,1,1,0.2273,False,,High,4397,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13577,2026-06-03T04:00:35+00:00,48,9,2623.78,291.5311111111112,87,United Kingdom,0.21418484612382513,0,Low,0,1,0.2273,False,,High,4398,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13285,2026-06-03T04:00:35+00:00,61,5,2619.57,523.914,147,United Kingdom,0.2421895257095543,0,Low,0,1,0.2273,False,,High,4399,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17031,2026-06-03T04:00:35+00:00,54,5,2619.45,523.89,28,United Kingdom,0.2945111025709828,0,Low,0,1,0.2273,False,,High,4400,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15985,2026-06-03T04:00:35+00:00,23,7,2617.32,373.9028571428572,50,United Kingdom,0.2129764808294803,0,Low,1,1,0.2273,False,,High,4401,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15443,2026-06-03T04:00:35+00:00,9,9,2616.82,290.7577777777778,263,United Kingdom,0.15752208725075537,0,Low,0,1,0.2273,False,,High,4402,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16383,2026-06-03T04:00:35+00:00,168,6,2613.94,435.6566666666667,219,United Kingdom,0.31789963299977897,0,Low,0,1,0.2273,False,,High,4403,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15140,2026-06-03T04:00:35+00:00,15,6,2608.75,434.7916666666667,82,United Kingdom,0.21218377274277903,0,Low,0,1,0.2273,False,,High,4404,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14573,2026-06-03T04:00:35+00:00,79,13,2604.82,200.37076923076924,183,United Kingdom,0.19847323979215337,0,Low,1,1,0.2273,False,,High,4405,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16365,2026-06-03T04:00:35+00:00,23,13,2604.78,200.36769230769232,86,United Kingdom,0.1759863367327608,0,Low,0,1,0.2273,False,,High,4406,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17787,2026-06-03T04:00:35+00:00,52,4,2601.4700000000003,650.3675,94,United Kingdom,0.27557350228755045,0,Low,1,1,0.2273,False,,High,4407,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14038,2026-06-03T04:00:35+00:00,44,4,2595.92,648.98,88,United Kingdom,0.2668449324851615,0,Low,0,1,0.2273,False,,High,4408,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15073,2026-06-03T04:00:35+00:00,85,7,2594.57,370.6528571428572,109,United Kingdom,0.2542167135914583,0,Low,1,1,0.2273,False,,High,4409,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15754,2026-06-03T04:00:35+00:00,146,7,2585.64,369.3771428571429,96,United Kingdom,0.30842843532430464,0,Low,0,1,0.2273,False,,High,4410,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15974,2026-06-03T04:00:35+00:00,33,5,2578.29,515.658,100,United Kingdom,0.2361296301429719,0,Low,0,1,0.2273,False,,High,4411,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
12876,2026-06-03T04:00:35+00:00,96,3,2577.4500000000003,859.15,92,Belgium,0.39769206325057643,0,Low,0,1,0.2273,False,,High,4412,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14745,2026-06-03T04:00:35+00:00,12,12,2571.81,214.3175,74,United Kingdom,0.16302988386593784,0,Low,1,1,0.2273,False,,High,4413,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16515,2026-06-03T04:00:35+00:00,50,8,2571.78,321.4725,164,United Kingdom,0.20536059528212572,0,Low,0,1,0.2273,False,,High,4414,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17353,2026-06-03T04:00:35+00:00,29,4,2569.2,642.3,7,United Kingdom,0.32992610166977776,0,Low,1,1,0.2273,False,,High,4415,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
13131,2026-06-03T04:00:35+00:00,87,5,2565.37,513.074,98,United Kingdom,0.29020224317465265,0,Low,0,1,0.2273,False,,High,4416,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16128,2026-06-03T04:00:35+00:00,43,8,2552.9700000000003,319.12125000000003,116,United Kingdom,0.20353409438358816,0,Low,0,1,0.2273,False,,High,4417,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
18170,2026-06-03T04:00:35+00:00,12,8,2549.2000000000003,318.65,58,United Kingdom,0.21109679787954388,0,Low,0,1,0.2273,False,,High,4418,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17550,2026-06-03T04:00:35+00:00,97,9,2542.44,282.49333333333334,250,United Kingdom,0.22778352452241146,0,Low,1,1,0.2273,False,,High,4419,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
17115,2026-06-03T04:00:35+00:00,82,6,2536.81,422.8016666666667,98,United Kingdom,0.2837663146209419,0,Low,1,1,0.2273,False,,High,4420,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
16889,2026-06-03T04:00:35+00:00,94,6,2533.14,422.19,163,United Kingdom,0.2570600973875849,0,Low,1,1,0.2273,False,,High,4421,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14482,2026-06-03T04:00:35+00:00,139,7,2530.82,361.5457142857143,99,United Kingdom,0.3060600507964881,0,Low,0,1,0.2273,False,,High,4422,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
15058,2026-06-03T04:00:35+00:00,24,12,2527.7,210.64166666666665,169,United Kingdom,0.1620167768406853,0,Low,0,1,0.2273,False,,High,4423,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14410,2026-06-03T04:00:35+00:00,41,9,2526.77,280.7522222222222,280,United Kingdom,0.1782300753739902,0,Low,0,1,0.2273,False,,High,4424,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
14868,2026-06-03T04:00:35+00:00,20,8,2526.49,315.81125,105,United Kingdom,0.19244752414039115,0,Low,0,1,0.2273,False,,High,4425,25,VIP nurture / Cross-sell,Low churn risk and high value,Loyalty perk,Yes,GREEN REGENCY TEACUP AND SAUCER
